# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# DR       = Precipitation duration (in 0.1 hour); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHX      = Maximum hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# RHXH     = Hourly division in which RHX was measured; 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   DR,   RH,  RHX, RHXH, EV24
# 
  240,20141216,   11,   20,   16,    3,    3
  240,20141217,   64,   36,    9,   10,    1
  240,20141218,   34,   14,    4,   16,    2
  240,20141219,   76,  115,   39,    8,    3
  240,20141220,    3,    7,    5,   18,    2
  240,20141221,    0,    0,    0,    1,    1
  240,20141222,   10,    6,    6,   19,    1
  240,20141223,    0,    0,    0,    1,    5
  240,20141224,   66,   46,   15,    3,    2
  240,20141225,    7,   17,    9,    8,    3
  240,20141226,    0,   -1,   -1,    1,    3
  240,20141227,  146,  110,   21,    5,    1
  240,20141228,    3,    3,    3,   24,    4
  240,20141229,   14,   16,    6,    4,    3
  240,20141230,    0,   -1,   -1,   19,    2
  240,20141231,    0,    0,    0,    1,    4
  240,20150101,    5,    2,    2,   24,    2
  240,20150102,   34,   25,    9,    3,    5
  240,20150103,   33,   14,    7,   10,    1
  240,20150104,    1,    1,    1,    6,    5
  240,20150105,    0,    0,    0,    1,    2
  240,20150106,   25,   17,    6,   18,    3
  240,20150107,   23,   31,   19,   24,    4
  240,20150108,   75,  113,   28,   12,    1
  240,20150109,   42,   69,   33,   18,    2
  240,20150110,   12,   41,   35,   13,    2
  240,20150111,    0,   -1,   -1,    1,    4
  240,20150112,   56,   64,   21,   20,    2
  240,20150113,  139,  179,   27,    7,    1
  240,20150114,   40,   46,   20,   12,    3
  240,20150115,  109,   90,   11,   11,    1
  240,20150116,   22,   25,   13,   19,    4
  240,20150117,    1,    1,    1,   22,    6
  240,20150118,  118,   59,   11,   13,    1
  240,20150119,    0,    0,    0,    1,    2
  240,20150120,    0,    0,    0,    1,    2
  240,20150121,    0,    0,    0,    1,    3
  240,20150122,    0,    0,    0,    1,    1
  240,20150123,    0,    0,    0,    1,    3
  240,20150124,   44,   80,   34,    4,    7
  240,20150125,    4,    1,    1,   10,    2
  240,20150126,   39,   15,    6,   11,    2
  240,20150127,    0,   -1,   -1,    1,    4
  240,20150128,   44,   86,   30,   13,    1
  240,20150129,   74,   96,   16,   15,    3
  240,20150130,   70,  136,   24,    2,    6
  240,20150131,    1,    1,    1,   10,    5
  240,20150201,   26,   28,    7,   20,    5
  240,20150202,   34,   51,   15,    1,    6
  240,20150203,    0,   -1,   -1,    1,    7
  240,20150204,    0,   -1,   -1,    1,    7
  240,20150205,    6,    2,    1,    2,    6
  240,20150206,    0,    0,    0,    1,    8
  240,20150207,    0,   -1,   -1,    1,    4
  240,20150208,    0,    0,    0,    1,    7
  240,20150209,    3,    1,    1,   20,    3
  240,20150210,    0,    0,    0,    1,    2
  240,20150211,    0,    0,    0,    1,    2
  240,20150212,    0,    0,    0,    1,    3
  240,20150213,    0,    0,    0,    1,   10
  240,20150214,    0,    0,    0,    1,    4
  240,20150215,    0,   -1,   -1,    1,   10
  240,20150216,    0,    0,    0,    1,    9
  240,20150217,    8,    2,    1,    8,    8
  240,20150218,    0,    0,    0,    1,   12
  240,20150219,   18,    7,    4,   24,   12
  240,20150220,  211,  171,   18,   16,    2
  240,20150221,   56,   62,   26,   10,    4
  240,20150222,   29,   34,   15,   24,   11
  240,20150223,   37,   27,   11,    1,   12
  240,20150224,   17,   15,    4,    4,    9
  240,20150225,   17,   14,    6,   12,    6
  240,20150226,   77,   86,   21,   18,    3
  240,20150227,    0,    0,    0,    1,   11
  240,20150228,    0,   -1,   -1,    1,   12
  240,20150301,   46,   58,   26,   22,   16
  240,20150302,   13,   30,   13,   19,   10
  240,20150303,   17,   22,   16,   10,    6
  240,20150304,    4,    3,    1,   16,    7
  240,20150305,    0,    0,    0,    1,   13
  240,20150306,    0,    0,    0,    1,    8
  240,20150307,    0,    0,    0,    1,   15
  240,20150308,   16,    6,    4,   22,   19
  240,20150309,    8,    4,    4,   24,   12
  240,20150310,    0,   -1,   -1,    1,   19
  240,20150311,    0,    0,    0,    1,   17
  240,20150312,    0,    0,    0,    1,   20
  240,20150313,    0,    0,    0,    1,   19
  240,20150314,    0,   -1,   -1,    1,    3
  240,20150315,    0,   -1,   -1,    1,    6
  240,20150316,    0,    0,    0,    1,   15
  240,20150317,    0,    0,    0,    1,   19
  240,20150318,    0,    0,    0,    1,    6
  240,20150319,    0,    0,    0,    1,   17
  240,20150320,    0,   -1,   -1,    1,   11
  240,20150321,   19,    8,    5,    3,    9
  240,20150322,    0,    0,    0,    1,   18
  240,20150323,    0,    0,    0,    1,   12
  240,20150324,   24,   28,   19,   15,   11
  240,20150325,   99,   49,   12,    1,    5
  240,20150326,   64,   44,   17,   16,    7
  240,20150327,   24,   29,   14,    5,   11
  240,20150328,   29,   11,    5,   11,    5
  240,20150329,   61,  111,   27,   14,    5
  240,20150330,   30,   50,   20,   23,   20
  240,20150331,   39,   79,   38,    1,   19
  240,20150401,   22,   18,    4,   11,   17
  240,20150402,   43,   28,    7,    5,   21
  240,20150403,    0,    0,    0,    1,   17
  240,20150404,   49,   18,    6,    4,   15
  240,20150405,    0,    0,    0,    1,   23
  240,20150406,    0,   -1,   -1,    1,   14
  240,20150407,    0,    0,    0,    1,   21
  240,20150408,    0,    0,    0,    1,   20
  240,20150409,    0,    0,    0,    1,   28
  240,20150410,    0,    0,    0,    1,   29
  240,20150411,   17,   17,    9,   14,   12
  240,20150412,   13,    5,    3,   24,   29
  240,20150413,    0,   -1,   -1,    1,   25
  240,20150414,    0,    0,    0,    1,   31
  240,20150415,    0,    0,    0,    1,   34
  240,20150416,    0,   -1,   -1,    1,   20
  240,20150417,    0,    0,    0,    1,   17
  240,20150418,    0,    0,    0,    1,   33
  240,20150419,    0,    0,    0,    1,   25
  240,20150420,    0,    0,    0,    1,   35
  240,20150421,    0,    0,    0,    1,   35
  240,20150422,    0,    0,    0,    1,   10
  240,20150423,    0,    0,    0,    1,   29
  240,20150424,    0,    0,    0,    1,   32
  240,20150425,   34,    7,    3,    7,   14
  240,20150426,    2,    2,    2,    9,    7
  240,20150427,    0,    0,    0,    1,   33
  240,20150428,    0,   -1,   -1,    1,   26
  240,20150429,   30,   44,   18,   20,   14
  240,20150430,    2,    3,    3,    9,   34
  240,20150501,    0,    0,    0,    1,   26
  240,20150502,    0,    0,    0,    1,   32
  240,20150503,   27,   23,   10,   17,   12
  240,20150504,   30,   31,   17,   23,   33
  240,20150505,   26,  102,   38,   12,   29
  240,20150506,    8,   51,   29,   14,   23
  240,20150507,    1,    2,    2,    5,   39
  240,20150508,    6,    2,    1,   22,   27
  240,20150509,    4,    2,    2,    1,   23
  240,20150510,    0,    0,    0,    1,   36
  240,20150511,    0,    0,    0,    1,   39
  240,20150512,    0,    0,    0,    1,   35
  240,20150513,    0,    0,    0,    1,   38
  240,20150514,    0,    0,    0,    1,   32
  240,20150515,    0,    0,    0,    1,   31
  240,20150516,   24,    7,    3,   11,   18
  240,20150517,    0,    0,    0,    1,   38
  240,20150518,   38,   49,   17,   24,   11
  240,20150519,    3,    4,    2,    3,   33
  240,20150520,    0,   -1,   -1,    1,   33
  240,20150521,    0,    0,    0,    1,   42
  240,20150522,    0,    0,    0,    1,   32
  240,20150523,    7,    3,    2,    7,   29
  240,20150524,   23,    7,    3,   20,   44
  240,20150525,    0,   -1,   -1,    1,   25
  240,20150526,    0,    0,    0,    1,   36
  240,20150527,    0,    0,    0,    1,   36
  240,20150528,    0,   -1,   -1,    1,   27
  240,20150529,   37,   31,   11,   19,   12
  240,20150530,    1,    1,    1,    1,   36
  240,20150531,   90,   72,   17,   17,   10
  240,20150601,    0,   -1,   -1,    1,   35
  240,20150602,   24,   12,    6,    7,    6
  240,20150603,    0,    0,    0,    1,   36
  240,20150604,    0,    0,    0,    1,   50
  240,20150605,   16,    6,    3,   18,   43
  240,20150606,    0,   -1,   -1,    1,   51
  240,20150607,    0,    0,    0,    1,   48
  240,20150608,    0,    0,    0,    1,   39
  240,20150609,    0,    0,    0,    1,   19
  240,20150610,    0,    0,    0,    1,   47
  240,20150611,    0,    0,    0,    1,   53
  240,20150612,    0,    0,    0,    1,   48
  240,20150613,    7,    1,    1,   10,   18
  240,20150614,    0,    0,    0,    1,   10
  240,20150615,    0,    0,    0,    1,   47
  240,20150616,    0,    0,    0,    1,   23
  240,20150617,   15,   24,    9,   22,   36
  240,20150618,    3,    3,    3,    1,   24
  240,20150619,   16,    3,    1,    4,   23
  240,20150620,    0,   -1,   -1,    1,   22
  240,20150621,   13,   17,    7,    7,   17
  240,20150622,   10,   12,    6,   23,   26
  240,20150623,    9,   18,   10,    4,   14
  240,20150624,    0,    0,    0,    1,   41
  240,20150625,    0,    0,    0,    1,   48
  240,20150626,    0,   -1,   -1,    1,   31
  240,20150627,    4,    3,    3,    1,   45
  240,20150628,    0,   -1,   -1,    1,   27
  240,20150629,    0,    0,    0,    1,   44
  240,20150630,    0,    0,    0,    1,   54
  240,20150701,    0,    0,    0,    1,   57
  240,20150702,    0,   -1,   -1,    1,   44
  240,20150703,    0,    0,    0,    1,   52
  240,20150704,    0,    0,    0,    1,   50
  240,20150705,    5,   40,   31,   15,   30
  240,20150706,    0,    0,    0,    1,   47
  240,20150707,    0,   -1,   -1,    1,   33
  240,20150708,   25,   51,   34,    8,   23
  240,20150709,   13,    7,    6,    6,   33
  240,20150710,    0,    0,    0,    1,   48
  240,20150711,    0,    0,    0,    1,   44
  240,20150712,   13,    4,    2,    4,   18
  240,20150713,   52,   68,   17,    7,   15
  240,20150714,   17,   12,    6,    2,   25
  240,20150715,   28,   29,   12,    8,   14
  240,20150716,    4,    1,    1,   20,   47
  240,20150717,    4,    8,    7,   22,   44
  240,20150718,    0,    0,    0,    1,   43
  240,20150719,   53,   81,   31,   10,   23
  240,20150720,   11,    6,    3,   14,   22
  240,20150721,   10,   13,    9,    1,   51
  240,20150722,    0,    0,    0,    1,   45
  240,20150723,    0,    0,    0,    1,   42
  240,20150724,    3,    2,    1,   23,   25
  240,20150725,   72,  197,   58,   13,   10
  240,20150726,   54,   34,    8,   20,   25
  240,20150727,   74,  196,   66,    5,   21
  240,20150728,   63,  177,   39,   23,   20
  240,20150729,    9,   12,    6,   10,   30
  240,20150730,    8,   18,   13,   11,   33
  240,20150731,    0,    0,    0,    1,   33
  240,20150801,    0,    0,    0,    1,   39
  240,20150802,    0,    0,    0,    1,   41
  240,20150803,    0,    0,    0,    1,   46
  240,20150804,   44,   84,   51,    4,   26
  240,20150805,    0,    0,    0,    1,   39
  240,20150806,    0,    0,    0,    1,   43
  240,20150807,    0,    0,    0,    1,   43
  240,20150808,    0,    0,    0,    1,   44
  240,20150809,    0,    0,    0,    1,   39
  240,20150810,    0,   -1,   -1,    1,   27
  240,20150811,    6,    2,    1,   17,   27
  240,20150812,    0,   -1,   -1,    1,   22
  240,20150813,   26,  146,   93,   23,   42
  240,20150814,   31,   47,   20,    1,   26
  240,20150815,   27,    9,    3,   24,   16
  240,20150816,   77,   68,   19,   22,   17
  240,20150817,  199,  244,   24,   23,    5
  240,20150818,   69,   46,   11,    6,   11
  240,20150819,    3,    1,    1,    4,   29
  240,20150820,    0,    0,    0,    1,   39
  240,20150821,    0,    0,    0,    1,   24
  240,20150822,    0,    0,    0,    1,   39
  240,20150823,   37,   82,   36,   21,   35
  240,20150824,   26,   78,   27,   14,   23
  240,20150825,   57,   96,   52,    1,   26
  240,20150826,   25,  163,  113,   19,   25
  240,20150827,   39,  114,   40,   13,    8
  240,20150828,    0,    0,    0,    1,   32
  240,20150829,    9,    6,    5,   23,   33
  240,20150830,   12,   28,   27,   24,   32
  240,20150831,   55,  159,   63,    4,   16
  240,20150901,    3,    1,    1,    5,   24
  240,20150902,    7,  137,  118,    6,   24
  240,20150903,   35,   33,    7,    7,   16
  240,20150904,  142,  351,   38,   14,   10
  240,20150905,   18,   38,   20,    6,   19
  240,20150906,   29,   15,    6,   24,   15
  240,20150907,   28,   26,   11,    3,   16
  240,20150908,    0,    0,    0,    1,   13
  240,20150909,    0,    0,    0,    1,   29
  240,20150910,    0,    0,    0,    1,   28
  240,20150911,    0,    0,    0,    1,   28
  240,20150912,    7,    5,    5,   21,   10
  240,20150913,    9,    3,    3,   18,   21
  240,20150914,   45,  108,   38,   14,   12
  240,20150915,   34,   64,   26,   17,    9
  240,20150916,   45,   49,   15,   15,    5
  240,20150917,   84,  179,   52,    9,    6
  240,20150918,   20,   57,   35,   21,   21
  240,20150919,    7,   26,   26,    7,   17
  240,20150920,    0,    0,    0,    1,   15
  240,20150921,   44,   28,    8,   18,   16
  240,20150922,   36,   67,   32,   14,   14
  240,20150923,   28,   62,   20,    2,   13
  240,20150924,   40,   47,   15,   15,    5
  240,20150925,    5,    7,    7,    1,   18
  240,20150926,    0,    0,    0,    1,   21
  240,20150927,    0,    0,    0,    1,   25
  240,20150928,    0,    0,    0,    1,   16
  240,20150929,    0,    0,    0,    1,   22
  240,20150930,    0,    0,    0,    1,   23
  240,20151001,    0,    0,    0,    1,   23
  240,20151002,    0,    0,    0,    1,   22
  240,20151003,    0,    0,    0,    1,   17
  240,20151004,    0,    0,    0,    1,   14
  240,20151005,   16,    3,    2,   24,   11
  240,20151006,   43,   20,    5,    3,   10
  240,20151007,   31,   56,   19,   14,    5
  240,20151008,    2,    1,    1,    5,   11
  240,20151009,    0,    0,    0,    1,   17
  240,20151010,    0,    0,    0,    1,   17
  240,20151011,    0,    0,    0,    1,   15
  240,20151012,    0,    0,    0,    1,   13
  240,20151013,    0,   -1,   -1,    1,    9
  240,20151014,   49,   28,    8,   16,    2
  240,20151015,   83,   86,   19,   16,    2
  240,20151016,  108,   34,    7,   22,    2
  240,20151017,   21,    7,    3,    1,    2
  240,20151018,   18,    4,    2,    9,    5
  240,20151019,    0,   -1,   -1,    1,    4
  240,20151020,   10,    7,    5,    5,    6
  240,20151021,   52,   18,    6,   14,    4
  240,20151022,   52,   16,    5,    7,    5
  240,20151023,    0,    0,    0,    1,    5
  240,20151024,    0,   -1,   -1,    1,    5
  240,20151025,    4,    1,    1,    1,   11
  240,20151026,    0,    0,    0,    1,   14
  240,20151027,    0,    0,    0,    1,   13
  240,20151028,    0,   -1,   -1,    1,    6
  240,20151029,    0,    0,    0,    1,   10
  240,20151030,    0,    0,    0,    1,    9
  240,20151031,    0,    0,    0,    1,   12
  240,20151101,    0,    0,    0,    1,    6
  240,20151102,    0,    0,    0,    1,   11
  240,20151103,    0,   -1,   -1,    1,    9
  240,20151104,    3,    2,    2,   13,    4
  240,20151105,   50,   47,   10,   21,    4
  240,20151106,   55,   23,    8,    2,    3
  240,20151107,   21,   18,    8,   18,    4
  240,20151108,    0,   -1,   -1,    1,    6
  240,20151109,   56,   91,   24,   17,    4
  240,20151110,   30,   25,    6,   19,    2
  240,20151111,   16,   13,   11,    2,    3
  240,20151112,    0,    0,    0,    1,    8
  240,20151113,   18,   58,   35,   15,    7
  240,20151114,   76,  100,   23,   21,    4
  240,20151115,   47,   65,   19,    2,    3
  240,20151116,   16,   12,    8,   14,    2
  240,20151117,   88,  168,   40,    4,    3
  240,20151118,   29,  128,  100,   20,    5
  240,20151119,   37,   28,    9,   16,    2
  240,20151120,   15,   37,   14,   24,    4
  240,20151121,   65,  145,   39,    8,    4
  240,20151122,   22,   36,   14,    9,    4
  240,20151123,    0,   -1,   -1,    1,    4
  240,20151124,  131,   97,   12,   22,    1
  240,20151125,   50,   85,   19,    3,    3
  240,20151126,    9,   19,    9,    2,    6
  240,20151127,   23,    7,    2,   21,    2
  240,20151128,  117,  136,   24,    2,    4
  240,20151129,   59,  106,   40,   19,    1
  240,20151130,  122,  190,   31,   17,    1
  240,20151201,   27,    6,    2,   11,    2
  240,20151202,    4,    1,    1,    7,    2
  240,20151203,    0,    0,    0,    1,    3
  240,20151204,   45,   42,   12,    5,    6
  240,20151205,    0,    0,    0,    1,    3
  240,20151206,   28,   30,   19,   18,    2
  240,20151207,   27,    9,    5,    7,    3
  240,20151208,   35,   49,   16,   15,    4
  240,20151209,    0,    0,    0,    1,    5
  240,20151210,   31,   23,    7,   24,    2
  240,20151211,   40,   32,   10,    6,    1
  240,20151212,   70,   62,   19,   19,    2
  240,20151213,   12,   10,    9,    1,    3
  240,20151214,    0,    0,    0,    1,    2
  240,20151215,    3,    3,    3,   24,    3
  240,20151216,   77,   37,   11,    5,    1
  240,20151217,   10,   10,    8,   24,    4
  240,20151218,    0,   -1,   -1,    1,    3
  240,20151219,    0,    0,    0,    1,    2
  240,20151220,    5,    5,    4,   23,    2
  240,20151221,   54,   52,   16,    5,    3
  240,20151222,   54,   28,   12,    5,    0
  240,20151223,    9,   11,    7,    4,    4
  240,20151224,   18,    9,    5,   17,    4
  240,20151225,   35,   12,    5,   16,    2
  240,20151226,    0,    0,    0,    1,    4
  240,20151227,    6,    2,    1,    9,    1
  240,20151228,    0,    0,    0,    1,    5
  240,20151229,    5,    2,    1,   11,    2
  240,20151230,    0,    0,    0,    1,    4
  240,20151231,   20,   15,   12,    4,    4
  240,20160101,    1,    1,    1,    4,    4
  240,20160102,   45,   23,    6,    9,    1
  240,20160103,  122,   99,   20,   21,    2
  240,20160104,  126,  116,   23,    4,    1
  240,20160105,   13,   16,   11,   22,    1
  240,20160106,    4,    5,    5,    1,    2
  240,20160107,   57,  135,   53,   17,    1
  240,20160108,    0,    0,    0,    1,    5
  240,20160109,    0,   -1,   -1,    1,    2
  240,20160110,    4,    2,    1,    1,    3
  240,20160111,   35,   25,   13,   12,    1
  240,20160112,   71,   67,   14,   23,    3
  240,20160113,   59,   99,   40,   11,    2
  240,20160114,  120,  177,   30,   20,    2
  240,20160115,    7,    7,    7,   11,    2
  240,20160116,   37,   50,    8,    1,    3
  240,20160117,    0,   -1,   -1,    1,    6
  240,20160118,    0,    0,    0,    1,    5
  240,20160119,    0,   -1,   -1,    1,    3
  240,20160120,   10,    9,    3,   13,    3
  240,20160121,    0,    0,    0,    1,    1
  240,20160122,   52,   40,   15,   18,    4
  240,20160123,    0,    0,    0,    1,    6
  240,20160124,   43,   30,   15,    7,    1
  240,20160125,    0,    0,    0,    1,    7
  240,20160126,   49,   54,   23,   21,    6
  240,20160127,  104,  117,   24,    8,    1
  240,20160128,    0,   -1,   -1,    1,    8
  240,20160129,    6,    1,    1,   21,    2
  240,20160130,   93,  154,   31,    8,    2
  240,20160131,   70,   47,   14,   24,    3
  240,20160201,    4,    6,    6,    1,    5
  240,20160202,    0,    0,    0,    1,    5
  240,20160203,   27,   26,    9,   19,    6
  240,20160204,   52,   23,    8,    8,    2
  240,20160205,    7,    5,    3,    6,    2
  240,20160206,    0,    0,    0,    1,    3
  240,20160207,   32,   28,   11,    5,    8
  240,20160208,   85,   92,   15,    3,    5
  240,20160209,   64,   62,   24,   14,    2
  240,20160210,   30,   49,   24,   13,    5
  240,20160211,    0,    0,    0,    1,    8
  240,20160212,    2,    2,    2,    8,    5
  240,20160213,   48,   14,    4,   20,    6
  240,20160214,  224,  157,   14,   12,    2
  240,20160215,    0,   -1,   -1,    1,    9
  240,20160216,    0,    0,    0,    1,   11
  240,20160217,    0,    0,    0,    1,   11
  240,20160218,   81,   21,    5,   16,    3
  240,20160219,    0,   -1,   -1,    1,   11
  240,20160220,  105,   69,   14,   23,    4
  240,20160221,   62,   58,   20,    6,    4
  240,20160222,   48,   20,    7,    4,    3
  240,20160223,    7,   11,    5,   20,    9
  240,20160224,   11,   17,    4,    3,   10
  240,20160225,    9,    8,    2,   12,    9
  240,20160226,    8,   12,    3,    2,    5
  240,20160227,    0,    0,    0,    1,   12
  240,20160228,    0,    0,    0,    1,   13
  240,20160229,    0,    0,    0,    1,   12
  240,20160301,   73,   76,   20,   15,    3
  240,20160302,   64,  133,   30,   17,    8
  240,20160303,    2,    3,    3,    1,   12
  240,20160304,   89,  100,   20,   13,    2
  240,20160305,    2,    1,    1,   24,   11
  240,20160306,    9,    9,    3,    1,    7
  240,20160307,   10,   18,   17,    2,   13
  240,20160308,   10,   12,    5,    4,   10
  240,20160309,    0,    0,    0,    1,   13
  240,20160310,    0,    0,    0,    1,   15
  240,20160311,    0,    0,    0,    1,   13
  240,20160312,    0,    0,    0,    1,   17
  240,20160313,    0,    0,    0,    1,   19
  240,20160314,    0,    0,    0,    1,   19
  240,20160315,    0,   -1,   -1,    1,    6
  240,20160316,    0,    0,    0,    1,   19
  240,20160317,    0,    0,    0,    1,   20
  240,20160318,    0,   -1,   -1,    1,    4
  240,20160319,    0,    0,    0,    1,    7
  240,20160320,   16,    5,    1,    4,    8
  240,20160321,   12,    4,    2,    3,    6
  240,20160322,    0,   -1,   -1,    1,   10
  240,20160323,   16,    8,    2,    2,    9
  240,20160324,   22,    7,    3,   22,    8
  240,20160325,   93,   42,   10,    7,    8
  240,20160326,    0,   -1,   -1,    1,   24
  240,20160327,   72,  126,   22,    3,   13
  240,20160328,   16,   22,   12,    5,   16
  240,20160329,   31,   51,   16,    2,   17
  240,20160330,    0,   -1,   -1,    1,   18
  240,20160331,    0,    0,    0,    1,   16
  240,20160401,    0,    0,    0,    1,   25
  240,20160402,    0,   -1,   -1,    1,   14
  240,20160403,   16,   29,   21,   23,   24
  240,20160404,   28,   74,   24,    3,   14
  240,20160405,    0,   -1,   -1,    1,   12
  240,20160406,   49,   74,   18,   15,    9
  240,20160407,    7,   11,   10,   10,   16
  240,20160408,    0,   -1,   -1,    1,   18
  240,20160409,    0,   -1,   -1,    1,   23
  240,20160410,   30,   28,   13,    2,   31
  240,20160411,    0,   -1,   -1,    1,   33
  240,20160412,   11,    6,    3,    1,   24
  240,20160413,    0,   -1,   -1,    1,   21
  240,20160414,    1,    3,    3,   22,   20
  240,20160415,   72,   40,   15,   23,   12
  240,20160416,   29,   12,    3,    1,   18
  240,20160417,    5,    3,    2,    4,   24
  240,20160418,    0,   -1,   -1,    1,   26
  240,20160419,    0,    0,    0,    1,   30
  240,20160420,    0,    0,    0,    1,   32
  240,20160421,    0,    0,    0,    1,   34
  240,20160422,    0,    0,    0,    1,   22
  240,20160423,    6,    8,    4,   21,   25
  240,20160424,   23,   54,   10,   23,   21
  240,20160425,   56,   72,   18,   11,    9
  240,20160426,   42,   73,   13,    3,   14
  240,20160427,   31,   27,    4,    3,   18
  240,20160428,   19,   37,   18,    9,   20
  240,20160429,   45,   85,   34,    7,   20
  240,20160430,    2,    6,    6,    1,   22
  240,20160501,    0,    0,    0,    1,   34
  240,20160502,   12,   36,   35,   24,   29
  240,20160503,    8,    7,    7,    1,   34
  240,20160504,    0,    0,    0,    1,   32
  240,20160505,    0,    0,    0,    1,   42
  240,20160506,    0,    0,    0,    1,   44
  240,20160507,    0,    0,    0,    1,   46
  240,20160508,    0,    0,    0,    1,   49
  240,20160509,    0,    0,    0,    1,   47
  240,20160510,    0,   -1,   -1,    1,   22
  240,20160511,    0,   -1,   -1,    1,   38
  240,20160512,    0,    0,    0,    1,   46
  240,20160513,    0,    0,    0,    1,   44
  240,20160514,    8,   11,    5,   20,   27
  240,20160515,    7,    6,    3,    2,   24
  240,20160516,    7,    6,    3,    8,   24
  240,20160517,    0,    0,    0,    1,   33
  240,20160518,    6,   52,   51,   18,   19
  240,20160519,    0,    0,    0,    1,   23
  240,20160520,   30,   12,    4,    5,   18
  240,20160521,    0,    0,    0,    1,   27
  240,20160522,  109,  132,   53,    5,    9
  240,20160523,  138,   82,   22,    7,   13
  240,20160524,    0,   -1,   -1,    1,   24
  240,20160525,   24,   23,   12,   12,   14
  240,20160526,    0,    0,    0,    1,   33
  240,20160527,    0,    0,    0,    1,   41
  240,20160528,    0,    0,    0,    1,   46
  240,20160529,    2,    1,    1,   21,   19
  240,20160530,   25,  169,  148,   20,   21
  240,20160531,    0,    0,    0,    1,   36
  240,20160601,    0,   -1,   -1,    1,   32
  240,20160602,    2,    5,    5,   21,    9
  240,20160603,    2,    1,    1,   24,   17
  240,20160604,    0,    0,    0,    1,   48
  240,20160605,    0,    0,    0,    1,   52
  240,20160606,    0,    0,    0,    1,   52
  240,20160607,    0,    0,    0,    1,   44
  240,20160608,    0,    0,    0,    1,   44
  240,20160609,    0,   -1,   -1,    1,   48
  240,20160610,    0,   -1,   -1,    1,   39
  240,20160611,   36,    8,    3,    4,   23
  240,20160612,   43,   75,   30,   23,   28
  240,20160613,   28,   32,   20,    2,   16
  240,20160614,   20,   75,   35,   11,   17
  240,20160615,   21,   36,   17,    9,   20
  240,20160616,   45,  116,   59,   20,   30
  240,20160617,   69,   56,   26,    6,   36
  240,20160618,    4,    7,    7,    9,   20
  240,20160619,    0,   -1,   -1,    1,   37
  240,20160620,  131,  218,   51,   15,    7
  240,20160621,   15,   13,    5,   14,   17
  240,20160622,    8,   11,   11,   24,   42
  240,20160623,   86,  365,  111,    4,   26
  240,20160624,    0,   -1,   -1,    1,   33
  240,20160625,    0,   -1,   -1,    1,   22
  240,20160626,    2,    2,    2,    4,   43
  240,20160627,   20,   38,   30,   11,   23
  240,20160628,   28,   63,   43,   19,   26
  240,20160629,   25,   10,    5,   18,   32
  240,20160630,   53,  126,   41,   14,   17
  240,20160701,   51,   79,   29,   18,    8
  240,20160702,    5,   27,   26,   24,   43
  240,20160703,   23,   90,   82,    1,   42
  240,20160704,    0,    0,    0,    1,   45
  240,20160705,   11,    9,    7,    8,   17
  240,20160706,    8,    5,    5,    1,   43
  240,20160707,    0,    0,    0,    1,   35
  240,20160708,    5,   20,   14,   11,   19
  240,20160709,    0,   -1,   -1,    1,   31
  240,20160710,    0,   -1,   -1,    1,   40
  240,20160711,    0,    0,    0,    1,   31
  240,20160712,    1,    7,    7,    2,   34
  240,20160713,    7,   10,    7,    9,   30
  240,20160714,    0,    0,    0,    1,   36
  240,20160715,    0,    0,    0,    1,   40
  240,20160716,    2,    1,    1,   24,   20
  240,20160717,    6,    3,    3,    3,   41
  240,20160718,    0,    0,    0,    1,   50
  240,20160719,    0,    0,    0,    1,   52
  240,20160720,    0,    0,    0,    1,   47
  240,20160721,    0,    0,    0,    1,   46
  240,20160722,    0,    0,    0,    1,   23
  240,20160723,    0,    0,    0,    1,   33
  240,20160724,    0,    0,    0,    1,   32
  240,20160725,    0,   -1,   -1,    1,   22
  240,20160726,    0,    0,    0,    1,   41
  240,20160727,   46,   72,   22,   18,   18
  240,20160728,    6,    2,    1,   20,   23
  240,20160729,    6,   14,   13,   11,   19
  240,20160730,    4,    1,    1,    4,   21
  240,20160731,    2,   20,   20,   10,   29
  240,20160801,    0,   -1,   -1,    1,   37
  240,20160802,  114,   85,   15,   22,   13
  240,20160803,   38,   14,    6,    7,   16
  240,20160804,    0,   -1,   -1,    1,   26
  240,20160805,    7,   19,   13,   11,   31
  240,20160806,   15,   83,   64,    6,   35
  240,20160807,    0,    0,    0,    1,   18
